State,Optimal Action,State Value
"(2, ('H', 'L', 'H', 'H', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'H', 'H', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'H', 'H', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'H', 'H', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'H', 'H', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'H', 'H', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'H', 'H', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'H', 'H', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'H', 'H', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'H', 'H', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'H', 'H', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'H', 'L', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'H', 'L', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'H', 'L', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'H', 'L', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'H', 'L', 'H', 'L', 'H', 'H'))",7,6.698105180028163
"(2, ('H', 'L', 'H', 'L', 'H', 'L', 'H', 'L'))",7,6.693770453428428
"(2, ('H', 'L', 'H', 'L', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'H', 'L', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'H', 'L', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'H', 'L', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'H', 'L', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'H', 'L', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'H', 'L', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'H', 'L', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'H', 'L', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'H', 'L', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'H', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'H', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'H', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'H', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'H', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'H', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'H', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'H', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'H', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'H', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'H', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'H', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'H', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'H', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'H', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'H', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'L', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'L', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'L', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'L', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'L', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'L', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'L', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'L', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'L', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'L', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'L', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'L', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'L', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'L', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('H', 'L', 'L', 'L', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('H', 'L', 'L', 'L', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'H', 'H', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'H', 'H', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'H', 'H', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'H', 'H', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'H', 'H', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'H', 'H', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'H', 'H', 'H', 'L', 'L', 'H'))",7,6.698105162662282
"(2, ('L', 'H', 'H', 'H', 'H', 'L', 'L', 'L'))",7,6.693770436062547
"(2, ('L', 'H', 'H', 'H', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'H', 'H', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'H', 'H', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'H', 'H', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'H', 'H', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'H', 'H', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'H', 'H', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'H', 'H', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'H', 'L', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'H', 'L', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'H', 'L', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'H', 'L', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'H', 'L', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'H', 'L', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'H', 'L', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'H', 'L', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'H', 'L', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'H', 'L', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'H', 'L', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'H', 'L', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'H', 'L', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'H', 'L', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'H', 'L', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'H', 'L', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'H', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'H', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'H', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'H', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'H', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'H', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'H', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'H', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'H', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'H', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'H', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'H', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'H', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'H', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'H', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'H', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'L', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'L', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'L', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'L', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'L', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'L', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'L', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'L', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'L', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'L', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'L', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'L', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'L', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'L', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'H', 'L', 'L', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'H', 'L', 'L', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'H', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'H', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'H', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'H', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'H', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'H', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'H', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'H', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'H', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'H', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'H', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'H', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'H', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'H', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'H', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'H', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'L', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'L', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'L', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'L', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'L', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'L', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'L', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'L', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'L', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'L', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'L', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'L', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'L', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'L', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'H', 'L', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'H', 'L', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'H', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'H', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'H', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'H', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'H', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'H', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'H', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'H', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'H', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'H', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'H', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'H', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'H', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'H', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'H', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'H', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'L', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'L', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'L', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'L', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'L', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'L', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'L', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'L', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'L', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'L', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'L', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'L', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'L', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'L', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(2, ('L', 'L', 'L', 'L', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(2, ('L', 'L', 'L', 'L', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'H', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'H', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'H', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'H', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'H', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'H', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'H', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'H', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'H', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'H', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'H', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'H', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'H', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'H', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'H', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'H', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'L', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'L', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'L', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'L', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'L', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'L', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'L', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'L', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'L', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'L', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'L', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'L', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'L', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'L', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'H', 'L', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'H', 'L', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'L', 'H', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'L', 'H', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'L', 'H', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'L', 'H', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'L', 'H', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'L', 'H', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'L', 'H', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'L', 'H', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'L', 'H', 'L', 'H', 'H', 'H'))",7,6.698105180025438
"(3, ('H', 'H', 'L', 'H', 'L', 'H', 'H', 'L'))",7,6.693770453425703
"(3, ('H', 'H', 'L', 'H', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'L', 'H', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'L', 'H', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'L', 'H', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'L', 'H', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'L', 'H', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'L', 'L', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'L', 'L', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'L', 'L', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'L', 'L', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'L', 'L', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'L', 'L', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'L', 'L', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'L', 'L', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'L', 'L', 'L', 'H', 'H', 'H'))",7,6.698105180025438
"(3, ('H', 'H', 'L', 'L', 'L', 'H', 'H', 'L'))",7,6.693770453425703
"(3, ('H', 'H', 'L', 'L', 'L', 'H', 'L', 'H'))",7,6.698057632595835
"(3, ('H', 'H', 'L', 'L', 'L', 'H', 'L', 'L'))",7,6.6937229059961
"(3, ('H', 'H', 'L', 'L', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'L', 'L', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'H', 'L', 'L', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'H', 'L', 'L', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'H', 'H', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'H', 'H', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'H', 'H', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'H', 'H', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'H', 'H', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'H', 'H', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'H', 'H', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'H', 'H', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'H', 'H', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'H', 'H', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'H', 'H', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'H', 'H', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'H', 'H', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'H', 'H', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'H', 'H', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'H', 'H', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'H', 'L', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'H', 'L', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'H', 'L', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'H', 'L', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'H', 'L', 'H', 'L', 'H', 'H'))",7,6.698105180028163
"(3, ('H', 'L', 'H', 'L', 'H', 'L', 'H', 'L'))",7,6.693770453428428
"(3, ('H', 'L', 'H', 'L', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'H', 'L', 'H', 'L', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'H', 'L', 'L', 'H', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'H', 'L', 'L', 'H', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'H', 'L', 'L', 'H', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'H', 'L', 'L', 'H', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'H', 'L', 'L', 'L', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'H', 'L', 'L', 'L', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'H', 'L', 'L', 'L', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'H', 'L', 'L', 'L', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'L', 'H', 'H', 'H', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'L', 'H', 'H', 'H', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'L', 'H', 'H', 'H', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'L', 'H', 'H', 'H', 'L', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'L', 'H', 'H', 'L', 'H', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'L', 'H', 'H', 'L', 'H', 'L'))",7,6.69377045343178
"(3, ('H', 'L', 'L', 'H', 'H', 'L', 'L', 'H'))",7,6.698105180031515
"(3, ('H', 'L', 'L', 'H', 'H', 'L', 'L', 'L'))",7,6.69377045343178
